domain,domain_slug,sub_domain,sub_domain_slug,pillar,pillar_slug,country_iso,country_emoji,country_name,country_slug,date,rating,score,outlook
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Quantum Computing,quantum-computing-ratings,SLB,🇸🇧,Solomon Islands,solomon-islands-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Quantum Computing,quantum-computing-ratings,SOM,🇸🇴,Somalia,somalia-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Quantum Computing,quantum-computing-ratings,SPM,🇵🇲,Saint Pierre and Miquelon,saint-pierre-and-miquelon-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Quantum Computing,quantum-computing-ratings,SSD,🇸🇸,South Sudan,south-sudan-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Quantum Computing,quantum-computing-ratings,SWZ,🇸🇿,Eswatini,eswatini-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Quantum Computing,quantum-computing-ratings,SXM,🇸🇽,Sint Maarten (Dutch part),sint-maarten-dutch-part-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Quantum Computing,quantum-computing-ratings,TCD,🇹🇩,Chad,chad-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Quantum Computing,quantum-computing-ratings,TGO,🇹🇬,Togo,togo-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Quantum Computing,quantum-computing-ratings,THA,🇹🇭,Thailand,thailand-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Quantum Computing,quantum-computing-ratings,TJK,🇹🇯,Tajikistan,tajikistan-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Quantum Computing,quantum-computing-ratings,TKL,🇹🇰,Tokelau,tokelau-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Quantum Computing,quantum-computing-ratings,TLS,🇹🇱,Timor-Leste,timor-leste-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Quantum Computing,quantum-computing-ratings,TTO,🇹🇹,Trinidad and Tobago,trinidad-and-tobago-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Quantum Computing,quantum-computing-ratings,TUN,🇹🇳,Tunisia,tunisia-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Quantum Computing,quantum-computing-ratings,TUV,🇹🇻,Tuvalu,tuvalu-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Quantum Computing,quantum-computing-ratings,TZA,🇹🇿,"Tanzania, United Republic of",tanzania-united-republic-of-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Quantum Computing,quantum-computing-ratings,UKR,🇺🇦,Ukraine,ukraine-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Quantum Computing,quantum-computing-ratings,UMI,🇺🇲,United States Minor Outlying Islands,united-states-minor-outlying-islands-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Quantum Computing,quantum-computing-ratings,VCT,🇻🇨,Saint Vincent and the Grenadines,saint-vincent-and-the-grenadines-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Quantum Computing,quantum-computing-ratings,VEN,🇻🇪,"Venezuela, Bolivarian Republic of",venezuela-bolivarian-republic-of-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Quantum Computing,quantum-computing-ratings,VGB,🇻🇬,"Virgin Islands, British",virgin-islands-british-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Quantum Computing,quantum-computing-ratings,VIR,🇻🇮,"Virgin Islands, U.S.",virgin-islands-us-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Quantum Computing,quantum-computing-ratings,WLF,🇼🇫,Wallis and Futuna,wallis-and-futuna-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Quantum Computing,quantum-computing-ratings,YEM,🇾🇪,Yemen,yemen-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Quantum Computing,quantum-computing-ratings,ZAF,🇿🇦,South Africa,south-africa-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Quantum Computing,quantum-computing-ratings,ZMB,🇿🇲,Zambia,zambia-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Nuclear Capability,nuclear-capability-ratings,BLM,🇧🇱,Saint Barthélemy,saint-barthélemy-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Nuclear Capability,nuclear-capability-ratings,GEO,🇬🇪,Georgia,georgia-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Nuclear Capability,nuclear-capability-ratings,SVN,🇸🇮,Slovenia,slovenia-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Nuclear Capability,nuclear-capability-ratings,TCA,🇹🇨,Turks and Caicos Islands,turks-and-caicos-islands-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Nuclear Capability,nuclear-capability-ratings,TUN,🇹🇳,Tunisia,tunisia-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Quantum Computing,quantum-computing-ratings,GNB,🇬🇼,Guinea-Bissau,guinea-bissau-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Quantum Computing,quantum-computing-ratings,EST,🇪🇪,Estonia,estonia-capability-ratings,Aug 2025,NP,0,Positive
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Nuclear Capability,nuclear-capability-ratings,RUS,🇷🇺,Russian Federation,russian-federation-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Quantum Computing,quantum-computing-ratings,KAZ,🇰🇿,Kazakhstan,kazakhstan-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Quantum Computing,quantum-computing-ratings,DZA,🇩🇿,Algeria,algeria-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Quantum Computing,quantum-computing-ratings,PAK,🇵🇰,Pakistan,pakistan-capability-ratings,Aug 2025,NP,0,Stable
